time,speed
2025-07-15 22:27:09.441557,0.025207756
2025-07-15 22:27:11.541525,0.08642659200000001
2025-07-15 22:27:13.604240,0.095686584
2025-07-15 22:27:15.703897,0.039097744
2025-07-15 22:27:17.766270,0.01028888
2025-07-15 22:27:19.866916,0.08488326
2025-07-15 22:27:21.929324,0.0771666
2025-07-15 22:27:24.050089,0.018519984
2025-07-15 22:27:26.128723,0.046814404
2025-07-15 22:27:28.191107,0.041669964000000004
2025-07-15 22:27:30.253563,0.014918876000000001
2025-07-15 22:27:32.354144,0.031381084000000004
2025-07-15 22:27:34.415894,0.049901068
2025-07-15 22:27:36.516017,0.008231104
2025-07-15 22:27:38.578313,0.41721408400000004
2025-07-15 22:27:40.678352,0.12552433600000001
2025-07-15 22:27:42.741266,0.034467748
2025-07-15 22:27:44.842796,0.041669964000000004
2025-07-15 22:27:46.903634,0.052473288
2025-07-15 22:27:49.003580,0.021606648000000003
2025-07-15 22:27:51.065786,0.027265532
2025-07-15 22:27:53.165518,0.016462208
2025-07-15 22:27:55.227974,0.009259992
2025-07-15 22:27:57.328308,0.16976652
2025-07-15 22:27:59.390397,0.039097744
2025-07-15 22:28:01.490077,0.207320932
2025-07-15 22:28:03.552884,0.042184408
2025-07-15 22:28:05.653229,0.019548872
2025-07-15 22:28:07.715300,0.021606648000000003
2025-07-15 22:28:09.817300,0.0030866640000000002
2025-07-15 22:28:11.877898,0.107518796
2025-07-15 22:28:13.978216,0.07150771600000001
2025-07-15 22:28:16.040053,0.020063316
2025-07-15 22:28:18.140458,0.013889988
2025-07-15 22:28:20.202544,0.010803324000000001
2025-07-15 22:28:22.265167,0.015947764
2025-07-15 22:28:24.327964,0.00771666
2025-07-15 22:28:26.427679,0.041669964000000004
2025-07-15 22:28:28.490592,0.034982192
2025-07-15 22:28:30.589795,0.039612188
2025-07-15 22:28:32.652246,0.01028888
2025-07-15 22:28:34.752352,0.016462208
2025-07-15 22:28:36.815347,0.011832212
2025-07-15 22:28:38.916917,0.040641076
2025-07-15 22:28:40.977385,0.02314998
2025-07-15 22:28:43.077793,0.020063316
2025-07-15 22:28:45.140090,0.017491096
2025-07-15 22:28:47.240158,0.016976652000000002
2025-07-15 22:28:49.302206,0.027779976
2025-07-15 22:28:51.364744,0.023664424
2025-07-15 22:28:53.427046,0.013375544
2025-07-15 22:28:55.489732,0.02314998
2025-07-15 22:28:57.552426,0.015947764
2025-07-15 22:28:59.614916,0.024693312000000002
2025-07-15 22:29:01.677150,0.016976652000000002
2025-07-15 22:29:03.777508,0.01543332
2025-07-15 22:29:05.839681,0.03343886
2025-07-15 22:29:07.902021,0.013375544
2025-07-15 22:29:09.964429,0.10597546399999999
2025-07-15 22:29:12.026959,0.030352195999999998
2025-07-15 22:29:14.089805,0.034982192
2025-07-15 22:29:16.152031,0.045785516
2025-07-15 22:29:18.214617,0.04115552
2025-07-15 22:29:20.277240,0.055559952
2025-07-15 22:29:22.339286,0.047843292
2025-07-15 22:29:24.402323,0.029837752000000002
2025-07-15 22:29:26.464744,0.024693312000000002
2025-07-15 22:29:28.526879,0.25979422
2025-07-15 22:29:30.589768,0.10391768800000001
2025-07-15 22:29:32.651817,0.034982192
2025-07-15 22:29:34.714264,0.04629996
2025-07-15 22:29:36.777123,0.039097744
2025-07-15 22:29:38.839672,0.04887218
2025-07-15 22:29:40.901898,0.032409972
2025-07-15 22:29:42.964720,0.23407202000000002
2025-07-15 22:29:45.026686,0.20423426800000002
2025-07-15 22:29:47.089559,0.082825484
2025-07-15 22:29:49.151700,0.074079936
2025-07-15 22:29:51.214160,0.091056588
2025-07-15 22:29:53.277196,0.024693312000000002
2025-07-15 22:29:55.339586,0.056074396
2025-07-15 22:29:57.402124,0.127067668
2025-07-15 22:29:59.464376,0.058132172
2025-07-15 22:30:01.527031,0.19754649600000002
2025-07-15 22:30:03.589581,0.063791056
2025-07-15 22:30:05.651644,0.191887612
2025-07-15 22:30:07.751286,0.04115552
2025-07-15 22:30:09.815943,0.046814404
2025-07-15 22:30:11.914183,0.100831024
2025-07-15 22:30:13.977175,0.156390976
2025-07-15 22:30:16.076720,0.116264344
2025-07-15 22:30:18.139310,0.1543332
2025-07-15 22:30:20.201672,0.12037989600000001
2025-07-15 22:30:22.264038,0.116264344
2025-07-15 22:30:24.364621,0.08385437200000001
2025-07-15 22:30:26.427197,0.210407596
2025-07-15 22:30:28.528762,0.155362088
2025-07-15 22:31:04.677285,0.015947764
2025-07-15 22:31:06.738920,0.013889988
2025-07-15 22:31:08.803402,0.006687772
2025-07-15 22:31:10.864251,0.031381084000000004
2025-07-15 22:31:12.964917,0.017491096
2025-07-15 22:31:15.027220,0.10185991200000001
2025-07-15 22:31:17.127147,0.3215275
2025-07-15 22:31:19.189303,0.316897504
2025-07-15 22:31:21.289299,0.21760981199999999
2025-07-15 22:31:23.352174,0.28757419600000006
2025-07-15 22:31:25.452195,0.0257222
2025-07-15 22:31:27.514706,0.164107636
2025-07-15 22:31:29.614773,0.129639888
2025-07-15 22:31:31.676923,0.47020181600000005
2025-07-15 22:31:33.777393,0.133240996
2025-07-15 22:31:35.839456,0.10237435600000001
2025-07-15 22:31:37.939442,0.465057376
2025-07-15 22:31:40.002369,0.6728927520000001
2025-07-15 22:31:42.064873,0.06944994
2025-07-15 22:31:44.127395,0.021606648000000003
2025-07-15 22:31:46.227103,0.042184408
2025-07-15 22:31:48.289565,0.42441629999999997
2025-07-15 22:31:50.389950,0.165136524
2025-07-15 22:31:52.452063,0.34827858800000006
2025-07-15 22:31:54.552495,0.013889988
2025-07-15 22:31:56.614542,0.11780767600000001
2025-07-15 22:31:58.714578,0.045271071999999996
2025-07-15 22:32:00.777199,0.08333992800000001
2025-07-15 22:32:02.877139,0.054531064
2025-07-15 22:32:04.939998,2.030510468
2025-07-15 22:32:07.039895,2.06034822
2025-07-15 22:32:09.102289,0.773209332
2025-07-15 22:32:11.215990,1.057696864
2025-07-15 22:32:13.264766,1.205342292
2025-07-15 22:32:15.378633,0.04115552
2025-07-15 22:32:17.427653,0.46608626400000003
2025-07-15 22:32:19.527325,0.237673128
2025-07-15 22:32:21.590138,0.047843292
2025-07-15 22:32:23.689842,0.034982192
2025-07-15 22:32:25.766248,0.053502176
2025-07-15 22:32:27.852503,0.155876532
2025-07-15 22:32:29.915043,0.390462996
2025-07-15 22:32:32.028855,0.21143648399999998
2025-07-15 22:32:34.077612,0.05916106
2025-07-15 22:32:36.177490,0.331301936
2025-07-15 22:32:38.240142,0.131697664
2025-07-15 22:32:40.302899,0.350850808
2025-07-15 22:32:42.365041,0.045785516
2025-07-15 22:32:44.427927,0.11729323200000001
2025-07-15 22:32:46.490236,0.011317767999999999
2025-07-15 22:32:48.552134,0.061218836
2025-07-15 22:32:50.615156,0.04629996
2025-07-15 22:32:52.677681,0.034982192
2025-07-15 22:32:54.740156,0.103403244
2025-07-15 22:32:56.802704,0.131697664
2025-07-15 22:32:58.865182,0.040126632
2025-07-15 22:33:00.927702,0.026751088
2025-07-15 22:33:02.990396,0.084368816
2025-07-15 22:33:05.052935,0.039097744
2025-07-15 22:33:07.115766,0.27779976
2025-07-15 22:33:09.178321,0.023664424
2025-07-15 22:33:11.240751,0.057617728
2025-07-15 22:33:13.303269,0.075623268
2025-07-15 22:33:15.365790,0.12346656
2025-07-15 22:33:17.427931,0.073565492
2025-07-15 22:33:19.490818,0.089513256
2025-07-15 22:33:21.553359,0.022635535999999998
2025-07-15 22:33:23.615897,0.033953304000000004
2025-07-15 22:33:25.678606,0.078709932
2025-07-15 22:33:27.741005,0.032409972
2025-07-15 22:33:29.803133,0.060704391999999996
2025-07-15 22:33:31.865635,0.080253264
2025-07-15 22:33:33.965756,0.066363276
2025-07-15 22:33:36.028210,0.26133755200000003
2025-07-15 22:33:38.090676,0.089513256
2025-07-15 22:33:40.153397,0.035496636000000005
2025-07-15 22:33:42.216165,0.025207756
2025-07-15 22:33:44.278303,0.023664424
2025-07-15 22:33:46.341226,0.06533438800000001
2025-07-15 22:33:48.403781,0.016462208
2025-07-15 22:33:50.466029,0.011832212
2025-07-15 22:33:52.528441,0.0257222
2025-07-15 22:33:54.591403,0.011317767999999999
2025-07-15 22:33:56.653534,0.026751088
2025-07-15 22:33:58.715978,0.026751088
2025-07-15 22:34:00.816249,0.036525524
2025-07-15 22:34:02.878756,0.029323308000000003
2025-07-15 22:34:04.978698,0.034467748
2025-07-15 22:34:07.041554,0.045271071999999996
2025-07-15 22:34:09.103689,0.023664424
2025-07-15 22:34:11.166159,0.011317767999999999
2025-07-15 22:34:13.229197,0.0257222
2025-07-15 22:34:15.291678,0.010803324000000001
2025-07-15 22:34:17.354250,0.01800554
2025-07-15 22:34:19.416366,0.011832212
2025-07-15 22:34:21.479458,0.003601108
2025-07-15 22:34:23.541580,0.014918876000000001
2025-07-15 22:34:25.604034,0.007202216
2025-07-15 22:34:27.666848,0.12603878
2025-07-15 22:34:29.729398,0.08642659200000001
2025-07-15 22:34:31.791899,0.008745548
2025-07-15 22:34:33.854293,0.006687772
2025-07-15 22:34:35.916707,0.022121092
2025-07-15 22:34:37.979562,0.020063316
2025-07-15 22:34:40.041965,0.025207756
2025-07-15 22:34:42.104565,0.0257222
2025-07-15 22:34:44.167062,0.256193112
2025-07-15 22:34:46.229624,0.314325284
2025-07-15 22:34:48.292009,0.036525524
2025-07-15 22:34:50.354254,0.008231104
2025-07-15 22:34:52.417209,0.014404432
2025-07-15 22:34:54.479803,0.023664424
2025-07-15 22:34:56.542295,0.020063316
2025-07-15 22:34:58.604481,0.037039968
2025-07-15 22:35:00.667027,0.165650968
2025-07-15 22:35:02.729835,0.257222
2025-07-15 22:35:04.792044,0.013375544
2025-07-15 22:35:06.854974,0.10443213200000001
2025-07-15 22:35:08.917148,0.04629996
2025-07-15 22:35:10.980150,0.014404432
2025-07-15 22:35:13.042420,0.0061733280000000005
2025-07-15 22:35:15.105300,0.024693312000000002
2025-07-15 22:35:17.167646,0.019034428
2025-07-15 22:35:19.230024,0.023664424
2025-07-15 22:35:21.292926,0.035496636000000005
2025-07-15 22:35:23.354850,0.020063316
2025-07-15 22:35:25.417497,0.038068856
2025-07-15 22:35:27.480464,0.00771666
2025-07-15 22:35:29.542759,0.078709932
2025-07-15 22:35:31.605595,0.111119904
2025-07-15 22:35:33.667930,0.049901068
2025-07-15 22:35:35.730519,0.034467748
2025-07-15 22:35:37.792795,0.06173328
2025-07-15 22:35:39.854993,0.076137712
2025-07-15 22:35:41.918110,0.061218836
2025-07-15 22:35:43.980604,0.04115552
2025-07-15 22:35:46.042759,0.022635535999999998
2025-07-15 22:35:48.105299,0.011832212
2025-07-15 22:35:50.168011,0.004115552
2025-07-15 22:35:52.230384,0.022121092
2025-07-15 22:35:54.292980,0.045785516
2025-07-15 22:35:56.355887,0.0056588839999999994
2025-07-15 22:35:58.418376,0.01800554
2025-07-15 22:36:00.480985,0.053502176
2025-07-15 22:36:02.543030,0.098258804
2025-07-15 22:36:04.605474,0.084368816
2025-07-15 22:36:06.668518,0.404352984
2025-07-15 22:36:08.731303,0.31123862
2025-07-15 22:36:10.793475,3.664899056
2025-07-15 22:36:12.855800,3.866561104
2025-07-15 22:36:14.918284,3.80431338
2025-07-15 22:36:16.980717,3.766758968
2025-07-15 22:36:19.043445,3.537316944
2025-07-15 22:36:21.105978,3.4210526000000003
2025-07-15 22:36:23.206164,3.753897868
2025-07-15 22:36:25.268654,3.785793396
2025-07-15 22:36:27.331444,3.838266684
2025-07-15 22:36:29.393602,3.696794584
2025-07-15 22:36:31.456141,3.820775588
2025-07-15 22:36:33.518749,3.912861064
2025-07-15 22:36:35.581689,4.140759756
2025-07-15 22:36:37.644318,3.815631148
2025-07-15 22:36:39.706831,3.639176856
2025-07-15 22:36:41.806519,4.279659636000001
2025-07-15 22:36:43.869416,3.8969133
2025-07-15 22:36:45.931919,4.019350972
2025-07-15 22:36:47.994189,4.0898298
2025-07-15 22:36:50.094255,4.43193506
2025-07-15 22:36:52.156697,3.8917688600000004
2025-07-15 22:36:54.257139,4.122754216
2025-07-15 22:36:56.319317,3.945271036
2025-07-15 22:36:58.382155,3.62425798
2025-07-15 22:37:00.444427,3.3829837439999997
2025-07-15 22:37:02.507293,3.208072784
2025-07-15 22:37:04.569710,3.301187148
2025-07-15 22:37:06.632264,3.630945752
2025-07-15 22:37:08.694818,3.519311404
2025-07-15 22:37:10.757325,3.6546101760000003
2025-07-15 22:37:12.819859,3.23585276
2025-07-15 22:37:14.882393,3.5316580600000003
2025-07-15 22:37:16.944961,3.73229122
2025-07-15 22:37:19.007244,3.610367992
2025-07-15 22:37:21.070044,3.414364828
2025-07-15 22:37:23.132279,3.6139691000000003
2025-07-15 22:37:25.194810,3.681361264
2025-07-15 22:37:27.257297,3.651523512
2025-07-15 22:37:29.320213,3.6000791120000004
2025-07-15 22:37:31.382972,3.62940242
2025-07-15 22:37:33.445440,3.141195064
2025-07-15 22:37:35.507665,2.9981796320000003
2025-07-15 22:37:37.570103,3.1123862
2025-07-15 22:37:39.632959,3.5671546960000002
2025-07-15 22:37:41.695581,3.1772061440000003
2025-07-15 22:37:43.758088,3.245627196
2025-07-15 22:37:45.820322,3.424653708
2025-07-15 22:37:47.883309,3.6576968400000003
2025-07-15 22:37:49.945705,3.185437248
2025-07-15 22:37:52.007420,3.2718638400000004
2025-07-15 22:37:54.071662,2.7054609960000002
2025-07-15 22:37:56.132934,1.151325672
2025-07-15 22:37:58.195557,0.634823896
2025-07-15 22:38:00.258084,0.677008304
2025-07-15 22:38:02.320834,0.312267508
2025-07-15 22:38:04.383208,0.194974276
2025-07-15 22:38:06.445992,0.483062916
2025-07-15 22:38:08.508176,0.39097744
2025-07-15 22:38:10.570882,0.02829442
2025-07-15 22:38:12.633290,0.04887218
2025-07-15 22:38:14.696273,0.019034428
2025-07-15 22:38:16.758398,0.06687772
2025-07-15 22:38:18.821335,0.015947764
2025-07-15 22:38:20.883969,0.021606648000000003
2025-07-15 22:38:22.946363,0.025207756
2025-07-15 22:38:25.008538,0.01800554
2025-07-15 22:38:27.071287,0.019548872
2025-07-15 22:38:29.133953,0.037554411999999995
2025-07-15 22:38:31.196643,0.04115552
2025-07-15 22:38:33.259146,0.017491096
2025-07-15 22:38:35.321679,0.011317767999999999
2025-07-15 22:38:37.384187,0.051958844000000004
2025-07-15 22:38:39.446745,0.00257222
2025-07-15 22:38:41.509324,0.04115552
2025-07-15 22:38:43.571635,0.058646616000000006
2025-07-15 22:38:45.634362,0.07150771600000001
2025-07-15 22:38:47.696915,0.010803324000000001
2025-07-15 22:38:49.759460,0.040641076
2025-07-15 22:38:51.822068,0.012346656000000001
2025-07-15 22:38:53.884581,0.043213296000000005
2025-07-15 22:38:55.947225,0.0128611
2025-07-15 22:38:58.009689,0.008745548
2025-07-15 22:39:00.072190,0.034467748
2025-07-15 22:39:02.134844,0.013375544
2025-07-15 22:39:04.196921,0.03343886
2025-07-15 22:39:06.259539,0.039097744
2025-07-15 22:39:08.322456,0.048357736
2025-07-15 22:39:10.384634,0.07099327200000001
2025-07-15 22:39:12.447217,0.04887218
2025-07-15 22:39:14.509971,0.013889988
2025-07-15 22:39:16.572367,0.04629996
2025-07-15 22:39:18.635119,0.06790660800000001
2025-07-15 22:39:20.697776,0.10443213200000001
2025-07-15 22:39:22.759917,0.13375544
2025-07-15 22:39:24.822392,0.076652156
2025-07-15 22:39:26.922661,0.157934308
2025-07-15 22:39:28.985353,0.032409972
2025-07-15 22:39:31.085152,0.055045508
2025-07-15 22:39:33.147655,0.06790660800000001
2025-07-15 22:39:35.247792,0.06790660800000001
2025-07-15 22:39:37.310339,0.034467748
2025-07-15 22:39:39.410381,0.037554411999999995
2025-07-15 22:39:41.473209,0.013889988
2025-07-15 22:39:43.572930,0.037554411999999995
2025-07-15 22:39:45.635465,0.034982192
2025-07-15 22:39:47.735594,0.043213296000000005
2025-07-15 22:39:49.798158,0.06790660800000001
2025-07-15 22:39:51.898263,0.030352195999999998
2025-07-15 22:39:53.974526,0.27522754000000005
2025-07-15 22:39:56.061020,0.06018994800000001
2025-07-15 22:39:58.123248,0.0514444
2025-07-15 22:40:00.223353,0.098258804
2025-07-15 22:40:02.286023,0.04372774
2025-07-15 22:40:04.386086,0.043213296000000005
2025-07-15 22:40:06.448386,0.030352195999999998
2025-07-15 22:40:08.549140,0.027779976
2025-07-15 22:40:10.611102,0.073051048
2025-07-15 22:40:12.711188,0.093114364
2025-07-15 22:40:14.787559,0.012346656000000001
2025-07-15 22:40:16.836689,0.02057776
2025-07-15 22:40:18.899135,0.024178868
2025-07-15 22:40:20.999147,0.030352195999999998
2025-07-15 22:40:23.061732,0.062247724
2025-07-15 22:40:25.161491,0.038068856
2025-07-15 22:40:27.224305,0.066363276
2025-07-15 22:40:29.324491,0.076137712
2025-07-15 22:40:31.386775,0.03343886
2025-07-15 22:40:33.486718,0.046814404
2025-07-15 22:40:35.549212,0.026751088
2025-07-15 22:40:37.649227,0.081796596
2025-07-15 22:40:39.711722,0.024178868
2025-07-15 22:40:41.812131,0.075623268
2025-07-15 22:40:43.874554,0.06173328
2025-07-15 22:40:45.974728,0.06790660800000001
2025-07-15 22:40:48.037525,0.018519984
2025-07-15 22:40:50.137565,0.031381084000000004
2025-07-15 22:40:52.199909,0.00514444
2025-07-15 22:40:54.300075,0.022121092
2025-07-15 22:40:56.362459,0.03601108
2025-07-15 22:40:58.462369,0.012346656000000001
2025-07-15 22:41:00.524878,0.028808864
2025-07-15 22:41:02.625153,0.013375544
2025-07-15 22:41:04.687551,0.027779976
2025-07-15 22:41:06.787735,0.08076770800000001
2025-07-15 22:41:08.850331,0.09259992
2025-07-15 22:41:10.950390,0.041669964000000004
2025-07-15 22:41:13.013017,0.104946576
2025-07-15 22:41:15.112814,0.08385437200000001
2025-07-15 22:41:17.175361,0.047843292
2025-07-15 22:41:19.275613,0.0514444
2025-07-15 22:41:21.338246,0.050929956000000005
2025-07-15 22:41:23.438065,0.054531064
2025-07-15 22:41:25.500577,0.012346656000000001
2025-07-15 22:41:27.600685,0.036525524
2025-07-15 22:41:29.663590,0.08745548
2025-07-15 22:41:31.763468,0.05658884
2025-07-15 22:41:33.826020,0.011317767999999999
2025-07-15 22:41:35.888424,0.049386624000000004
2025-07-15 22:41:37.950919,0.008231104
2025-07-15 22:41:40.013639,0.10237435600000001
2025-07-15 22:41:42.076041,0.107518796
2025-07-15 22:41:44.139082,0.073565492
2025-07-15 22:41:46.201116,0.047843292
2025-07-15 22:41:48.263913,0.224812028
2025-07-15 22:41:50.326261,0.063276612
2025-07-15 22:41:52.390355,0.194974276
2025-07-15 22:41:54.451395,0.052473288
2025-07-15 22:41:56.514059,0.052473288
2025-07-15 22:41:58.576472,0.016462208
2025-07-15 22:42:00.639472,0.11060546
2025-07-15 22:42:02.701924,0.10546102
2025-07-15 22:42:04.764636,0.129125444
2025-07-15 22:42:06.827476,0.098258804
2025-07-15 22:42:08.889691,0.01543332
2025-07-15 22:42:10.952211,0.698100508
2025-07-15 22:42:13.014785,1.2346656
2025-07-15 22:42:15.077347,2.189988108
2025-07-15 22:42:17.139520,2.214166976
2025-07-15 22:42:19.202058,2.523862264
2025-07-15 22:42:21.264656,2.6344677240000003
2025-07-15 22:42:23.327586,2.622121068
2025-07-15 22:42:25.389802,2.467787868
2025-07-15 22:42:27.452303,2.487851184
2025-07-15 22:42:29.515011,2.282073584
2025-07-15 22:42:31.577383,2.704432108
2025-07-15 22:42:33.640354,2.490423404
2025-07-15 22:42:35.702540,2.847961984
2025-07-15 22:42:37.765369,2.588167764
2025-07-15 22:42:39.827975,1.152869004
