time,speed,step_frequency,heart_rate,steps_time_diff_seconds,heart_time_diff_seconds
2025-07-15 22:27:09.441557,0.025207756,0,66,20.474706,230.599479
2025-07-15 22:27:11.541525,0.086426592,0,66,18.374738,228.499511
2025-07-15 22:27:13.604240,0.095686584,0,66,16.312023,226.436796
2025-07-15 22:27:15.703897,0.039097744,0,66,14.212366,224.337139
2025-07-15 22:27:17.766270,0.01028888,0,66,12.149993,222.274766
2025-07-15 22:27:19.866916,0.08488326,0,66,10.049347000000001,220.17412
2025-07-15 22:27:21.929324,0.0771666,0,66,7.986939,218.111712
2025-07-15 22:27:24.050089,0.018519984,0,66,5.866174,215.990947
2025-07-15 22:27:26.128723,0.046814404,0,66,3.78754,213.912313
2025-07-15 22:27:28.191107,0.041669964,0,66,1.7251560000000001,211.849929
2025-07-15 22:27:30.253563,0.014918876,0,66,0.3373,209.787473
2025-07-15 22:27:32.354144,0.031381084,0,66,0.431265,207.686892
2025-07-15 22:27:34.415894,0.049901068,1,66,0.484183,205.625142
2025-07-15 22:27:36.516017,0.008231104,1,66,0.575707,203.525019
2025-07-15 22:27:38.578313,0.417214084,2,66,0.628668,201.462723
2025-07-15 22:27:40.678352,0.125524336,5,66,0.719715,199.362684
2025-07-15 22:27:42.741266,0.034467748,5,66,0.773398,197.29977
2025-07-15 22:27:44.842796,0.041669964,5,66,0.866155,195.19824
2025-07-15 22:27:46.903634,0.052473288,7,66,0.918382,193.137402
2025-07-15 22:27:49.003580,0.021606648,9,66,0.998642,191.037456
2025-07-15 22:27:51.065786,0.027265532,11,66,0.946221,188.97525
2025-07-15 22:27:53.165518,0.016462208,11,66,0.855124,186.875518
2025-07-15 22:27:55.227974,0.009259992,12,66,0.800609,184.813062
2025-07-15 22:27:57.328308,0.16976652,12,66,0.709004,182.712728
2025-07-15 22:27:59.390397,0.039097744,12,66,0.6545989999999999,180.650639
2025-07-15 22:28:01.490077,0.207320932,17,66,0.562497,178.550959
2025-07-15 22:28:03.552884,0.042184408,17,66,0.506235,176.488152
2025-07-15 22:28:05.653229,0.019548872,17,66,0.41227800000000003,174.387807
2025-07-15 22:28:07.715300,0.021606648,17,66,0.359619,172.325736
2025-07-15 22:28:09.817300,0.003086664,17,66,0.26665399999999995,170.223736
2025-07-15 22:28:11.877898,0.107518796,17,66,0.21416999999999997,168.163138
2025-07-15 22:28:13.978216,0.071507716,19,66,0.12148099999999995,166.06282
2025-07-15 22:28:16.040053,0.020063316,21,66,0.067473,164.000983
2025-07-15 22:28:18.140458,0.013889988,23,66,0.024577,161.900578
2025-07-15 22:28:20.202544,0.010803324,25,66,0.078097,159.838492
2025-07-15 22:28:22.265167,0.015947764,27,66,0.131857,157.775869
2025-07-15 22:28:24.327964,0.00771666,29,66,0.186842,155.713072
2025-07-15 22:28:26.427679,0.041669964,31,66,0.277204,153.613357
2025-07-15 22:28:28.490592,0.034982192,33,66,0.331056,151.550444
2025-07-15 22:28:30.589795,0.039612188,32,66,0.423386,149.451241
2025-07-15 22:28:32.652246,0.01028888,32,66,0.480274,147.38879
2025-07-15 22:28:34.752352,0.016462208,31,66,0.572455,145.288684
2025-07-15 22:28:36.815347,0.011832212,28,66,0.627513,143.225689
2025-07-15 22:28:38.916917,0.040641076,28,66,0.721533,141.124119
2025-07-15 22:28:40.977385,0.02314998,28,66,0.774043,139.063651
2025-07-15 22:28:43.077793,0.020063316,26,66,0.866504,136.963243
2025-07-15 22:28:45.140090,0.017491096,26,66,0.921154,134.900946
2025-07-15 22:28:47.240158,0.016976652,22,66,0.996734,132.800878
2025-07-15 22:28:49.302206,0.027779976,22,66,0.944766,130.73883
2025-07-15 22:28:51.364744,0.023664424,21,66,0.890594,128.676292
2025-07-15 22:28:53.427046,0.013375544,21,66,0.836878,126.61399
2025-07-15 22:28:55.489732,0.02314998,21,66,0.7827500000000001,124.551304
2025-07-15 22:28:57.552426,0.015947764,16,66,0.729009,122.48861
2025-07-15 22:28:59.614916,0.024693312,16,66,0.675316,120.42612
2025-07-15 22:29:01.677150,0.016976652,16,66,0.619523,118.363886
2025-07-15 22:29:03.777508,0.01543332,16,66,0.526969,116.263528
2025-07-15 22:29:05.839681,0.03343886,16,66,0.47216,114.201355
2025-07-15 22:29:07.902021,0.013375544,16,66,0.416323,112.139015
2025-07-15 22:29:09.964429,0.1059754639999999,14,66,0.359046,110.076607
2025-07-15 22:29:12.026959,0.0303521959999999,12,66,0.30300499999999997,108.014077
2025-07-15 22:29:14.089805,0.034982192,10,66,0.246942,105.951231
2025-07-15 22:29:16.152031,0.045785516,8,66,0.19145199999999996,103.889005
2025-07-15 22:29:18.214617,0.04115552,6,66,0.13564600000000004,101.826419
2025-07-15 22:29:20.277240,0.055559952,4,66,0.08078300000000005,99.763796
2025-07-15 22:29:22.339286,0.047843292,2,66,0.025197000000000025,97.70175
2025-07-15 22:29:24.402323,0.029837752,0,66,0.031274,95.638713
2025-07-15 22:29:26.464744,0.024693312,0,66,0.087095,93.576292
2025-07-15 22:29:28.526879,0.25979422,0,66,0.140382,91.514157
2025-07-15 22:29:30.589768,0.103917688,0,66,0.196588,89.451268
2025-07-15 22:29:32.651817,0.034982192,0,66,0.24073,87.389219
2025-07-15 22:29:34.714264,0.04629996,0,66,0.292667,85.326772
2025-07-15 22:29:36.777123,0.039097744,0,66,0.348681,83.263913
2025-07-15 22:29:38.839672,0.04887218,0,66,0.402345,81.201364
2025-07-15 22:29:40.901898,0.032409972,0,66,0.456628,79.139138
2025-07-15 22:29:42.964720,0.23407202,1,66,0.511571,77.076316
2025-07-15 22:29:45.026686,0.204234268,1,66,0.566942,75.01435
2025-07-15 22:29:47.089559,0.082825484,1,66,0.62344,72.951477
2025-07-15 22:29:49.151700,0.074079936,1,66,0.6769,70.889336
2025-07-15 22:29:51.214160,0.091056588,1,66,0.730349,68.826876
2025-07-15 22:29:53.277196,0.024693312,3,66,0.78379,66.76384
2025-07-15 22:29:55.339586,0.056074396,5,66,0.838587,64.70145
2025-07-15 22:29:57.402124,0.127067668,7,66,0.894295,62.638912
2025-07-15 22:29:59.464376,0.058132172,9,66,0.949671,60.57666
2025-07-15 22:30:01.527031,0.197546496,13,66,1.0013640000000001,58.514005
2025-07-15 22:30:03.589581,0.063791056,15,66,0.945855,56.451455
2025-07-15 22:30:05.651644,0.191887612,17,66,0.890722,54.389392
2025-07-15 22:30:07.751286,0.04115552,17,66,0.799855,52.28975
2025-07-15 22:30:09.815943,0.046814404,17,66,0.743691,50.225093
2025-07-15 22:30:11.914183,0.100831024,19,66,0.653662,48.126853
2025-07-15 22:30:13.977175,0.156390976,21,66,0.5973269999999999,46.063861
2025-07-15 22:30:16.076720,0.116264344,23,66,0.5045109999999999,43.964316
2025-07-15 22:30:18.139310,0.1543332,25,66,0.448276,41.901726
2025-07-15 22:30:20.201672,0.120379896,27,66,0.39199300000000004,39.839364
2025-07-15 22:30:22.264038,0.116264344,29,66,0.33905799999999997,37.776998
2025-07-15 22:30:24.364621,0.083854372,31,66,0.24838400000000005,35.676415
2025-07-15 22:30:26.427197,0.210407596,33,66,0.194859,33.613839
2025-07-15 22:30:28.528762,0.155362088,35,66,0.10125300000000004,31.512274
2025-07-15 22:31:04.677285,0.015947764,22,56,0.003516,0.490484
2025-07-15 22:31:06.738920,0.013889988,22,55,0.05709,0.489041
2025-07-15 22:31:08.803402,0.006687772,20,53,0.114816,0.491236
2025-07-15 22:31:10.864251,0.031381084,18,59,0.169003,0.48943
2025-07-15 22:31:12.964917,0.017491096,16,59,0.263075,0.501734
2025-07-15 22:31:15.027220,0.101859912,14,59,0.318912,0.501676
2025-07-15 22:31:17.127147,0.3215275,17,60,0.411917,0.46468
2025-07-15 22:31:19.189303,0.316897504,15,60,0.46785,0.46499199999999996
2025-07-15 22:31:21.289299,0.2176098119999999,13,61,0.5588,0.42753300000000005
2025-07-15 22:31:23.352174,0.287574196,11,62,0.613119,0.42674
2025-07-15 22:31:25.452195,0.0257222,9,63,0.70398,0.389184
2025-07-15 22:31:27.514706,0.164107636,7,63,0.757638,0.38937999999999995
2025-07-15 22:31:29.614773,0.129639888,5,63,0.851391,0.35240800000000005
2025-07-15 22:31:31.676923,0.470201816,5,62,0.9071,0.35235700000000003
2025-07-15 22:31:33.777393,0.133240996,5,64,1.000947,0.31455500000000003
2025-07-15 22:31:35.839456,0.102374356,7,66,0.959196,0.31444799999999995
2025-07-15 22:31:37.939442,0.465057376,7,70,0.867663,0.27975700000000003
2025-07-15 22:31:40.002369,0.6728927520000001,7,75,0.812521,0.277285
2025-07-15 22:31:42.064873,0.06944994,7,78,0.7578320000000001,0.27696200000000004
2025-07-15 22:31:44.127395,0.021606648,7,81,0.703387,0.276733
2025-07-15 22:31:46.227103,0.042184408,7,81,0.612235,0.23991600000000002
2025-07-15 22:31:48.289565,0.4244162999999999,7,79,0.557547,0.23978
2025-07-15 22:31:50.389950,0.165136524,7,75,0.46989499999999995,0.20441399999999998
2025-07-15 22:31:52.452063,0.348278588,7,71,0.416558,0.20204900000000003
2025-07-15 22:31:54.552495,0.013889988,7,70,0.323983,0.16469900000000004
2025-07-15 22:31:56.614542,0.117807676,7,71,0.26946099999999995,0.16466499999999995
2025-07-15 22:31:58.714578,0.0452710719999999,7,73,0.17732099999999995,0.12737699999999996
2025-07-15 22:32:00.777199,0.083339928,8,75,0.12252600000000002,0.12735300000000005
2025-07-15 22:32:02.877139,0.054531064,10,77,0.03125100000000003,0.09199400000000002
2025-07-15 22:32:04.939998,2.030510468,15,86,0.023385,0.089341
2025-07-15 22:32:07.039895,2.06034822,21,93,0.117178,0.05171700000000001
2025-07-15 22:32:09.102289,0.773209332,26,96,0.174541,0.05221100000000001
2025-07-15 22:32:11.215990,1.057696864,28,95,0.283064,0.019330999999999987
2025-07-15 22:32:13.264766,1.205342292,25,95,0.325596,0.033441000000000054
2025-07-15 22:32:15.378633,0.04115552,25,89,0.430286,0.01934899999999995
2025-07-15 22:32:17.427653,0.466086264,25,83,0.469967,0.033135000000000026
2025-07-15 22:32:19.527325,0.237673128,25,85,0.562685,0.03339000000000003
2025-07-15 22:32:21.590138,0.047843292,25,86,0.617128,0.032923000000000036
2025-07-15 22:32:23.689842,0.034982192,25,84,0.708616,0.033248000000000055
2025-07-15 22:32:25.766248,0.053502176,25,81,0.775854,0.019611999999999963
2025-07-15 22:32:27.852503,0.155876532,25,78,0.85324,0.014276999999999984
2025-07-15 22:32:29.915043,0.390462996,26,75,0.909311,0.033128999999999964
2025-07-15 22:32:32.028855,0.2114364839999999,27,74,0.993124,0.019881000000000038
2025-07-15 22:32:34.077612,0.05916106,29,74,0.951242,0.033399999999999985
2025-07-15 22:32:36.177490,0.331301936,29,75,0.8584229999999999,0.033698000000000006
2025-07-15 22:32:38.240142,0.131697664,29,75,0.803961,0.03312599999999999
2025-07-15 22:32:40.302899,0.350850808,30,77,0.747761,0.03329700000000002
2025-07-15 22:32:42.365041,0.045785516,32,75,0.694337,0.03317000000000003
2025-07-15 22:32:44.427927,0.117293232,32,72,0.6394880000000001,0.03312700000000002
2025-07-15 22:32:46.490236,0.0113177679999999,37,70,0.5866739999999999,0.03312700000000002
2025-07-15 22:32:48.552134,0.061218836,37,67,0.533434,0.03400599999999998
2025-07-15 22:32:50.615156,0.04629996,37,67,0.479529,0.033498999999999945
2025-07-15 22:32:52.677681,0.034982192,40,69,0.426246,0.03359500000000004
2025-07-15 22:32:54.740156,0.103403244,43,71,0.37207900000000005,0.03364699999999998
2025-07-15 22:32:56.802704,0.131697664,43,72,0.31890700000000005,0.03326899999999999
2025-07-15 22:32:58.865182,0.040126632,42,72,0.264421,0.03323100000000001
2025-07-15 22:33:00.927702,0.026751088,38,72,0.21144300000000005,0.033870999999999984
2025-07-15 22:33:02.990396,0.084368816,33,74,0.15642500000000004,0.033304
2025-07-15 22:33:05.052935,0.039097744,30,75,0.10208799999999996,0.03352999999999995
2025-07-15 22:33:07.115766,0.27779976,28,75,0.04725299999999999,0.03346800000000005
2025-07-15 22:33:09.178321,0.023664424,26,74,0.007664,0.03288199999999997
2025-07-15 22:33:11.240751,0.057617728,27,72,0.061965,0.032945
2025-07-15 22:33:13.303269,0.075623268,29,71,0.115129,0.03547599999999995
2025-07-15 22:33:15.365790,0.12346656,31,73,0.168803,0.03360099999999999
2025-07-15 22:33:17.427931,0.073565492,31,73,0.22316,0.03365600000000002
2025-07-15 22:33:19.490818,0.089513256,31,71,0.279591,0.03321600000000002
2025-07-15 22:33:21.553359,0.0226355359999999,31,69,0.335436,0.03336600000000001
2025-07-15 22:33:23.615897,0.033953304,31,64,0.391632,0.03290499999999996
2025-07-15 22:33:25.678606,0.078709932,30,63,0.445051,0.033160999999999996
2025-07-15 22:33:27.741005,0.032409972,29,63,0.498304,0.03382200000000002
2025-07-15 22:33:29.803133,0.0607043919999999,27,65,0.551633,0.03356400000000004
2025-07-15 22:33:31.865635,0.080253264,25,66,0.605296,0.03324899999999997
2025-07-15 22:33:33.965756,0.066363276,25,66,0.696947,0.033302000000000054
2025-07-15 22:33:36.028210,0.261337552,25,67,0.752965,0.03324700000000003
2025-07-15 22:33:38.090676,0.089513256,24,66,0.809007,0.033607000000000053
2025-07-15 22:33:40.153397,0.035496636,22,67,0.863422,0.033138
2025-07-15 22:33:42.216165,0.025207756,22,68,0.91717,0.032936999999999994
2025-07-15 22:33:44.278303,0.023664424,17,68,0.971448,0.033750999999999975
2025-07-15 22:33:46.341226,0.065334388,17,67,0.980319,0.03283999999999998
2025-07-15 22:33:48.403781,0.016462208,14,66,0.924227,0.05108400000000002
2025-07-15 22:33:50.466029,0.011832212,11,66,0.868519,0.033116000000000034
2025-07-15 22:33:52.528441,0.0257222,10,67,0.812816,0.033273
2025-07-15 22:33:54.591403,0.0113177679999999,9,69,0.7563489999999999,0.03280799999999995
2025-07-15 22:33:56.653534,0.026751088,8,71,0.700917,0.03357500000000002
2025-07-15 22:33:58.715978,0.026751088,7,73,0.645233,0.03325599999999995
2025-07-15 22:34:00.816249,0.036525524,5,75,0.55169,0.033241999999999994
2025-07-15 22:34:02.878756,0.029323308,5,77,0.49557399999999996,0.033333999999999975
2025-07-15 22:34:04.978698,0.034467748,5,78,0.402285,0.03347699999999998
2025-07-15 22:34:07.041554,0.0452710719999999,4,81,0.34595,0.033262000000000014
2025-07-15 22:34:09.103689,0.023664424,2,84,0.290516,0.03364699999999998
2025-07-15 22:34:11.166159,0.0113177679999999,0,87,0.234703,0.03346300000000002
2025-07-15 22:34:13.229197,0.0257222,0,91,0.178184,0.03293500000000005
2025-07-15 22:34:15.291678,0.010803324,0,94,0.12397599999999998,0.033301000000000025
2025-07-15 22:34:17.354250,0.01800554,0,96,0.06985399999999997,0.033362
2025-07-15 22:34:19.416366,0.011832212,0,96,0.01686299999999996,0.03365700000000005
2025-07-15 22:34:21.479458,0.003601108,0,93,0.037792,0.03325
2025-07-15 22:34:23.541580,0.014918876,0,89,0.090516,0.033486000000000016
2025-07-15 22:34:25.604034,0.007202216,0,83,0.146405,0.03315999999999997
2025-07-15 22:34:27.666848,0.12603878,0,77,0.202444,0.033567000000000013
2025-07-15 22:34:29.729398,0.086426592,0,74,0.258202,0.032935999999999965
2025-07-15 22:34:31.791899,0.008745548,0,74,0.313953,0.03314399999999995
2025-07-15 22:34:33.854293,0.006687772,0,75,0.367532,0.03303199999999995
2025-07-15 22:34:35.916707,0.022121092,0,74,0.42207,0.03338799999999997
2025-07-15 22:34:37.979562,0.020063316,0,74,0.476416,0.03322599999999998
2025-07-15 22:34:40.041965,0.025207756,0,74,0.529665,0.033299999999999996
2025-07-15 22:34:42.104565,0.0257222,0,74,0.583461,0.03325800000000001
2025-07-15 22:34:44.167062,0.256193112,0,73,0.638521,0.032957000000000014
2025-07-15 22:34:46.229624,0.314325284,0,72,0.694122,0.03398599999999996
2025-07-15 22:34:48.292009,0.036525524,0,70,0.749764,0.033201999999999954
2025-07-15 22:34:50.354254,0.008231104,0,71,0.804793,0.03392600000000001
2025-07-15 22:34:52.417209,0.014404432,0,75,0.861351,0.03295499999999996
2025-07-15 22:34:54.479803,0.023664424,0,79,0.917454,0.03301399999999999
2025-07-15 22:34:56.542295,0.020063316,0,81,0.973462,0.033116000000000034
2025-07-15 22:34:58.604481,0.037039968,0,81,0.98509,0.03387399999999996
2025-07-15 22:35:00.667027,0.165650968,0,77,0.930555,0.03339800000000004
2025-07-15 22:35:02.729835,0.257222,0,72,0.875818,0.03313200000000005
2025-07-15 22:35:04.792044,0.013375544,0,67,0.822943,0.034155000000000046
2025-07-15 22:35:06.854974,0.104432132,0,64,0.76935,0.033084
2025-07-15 22:35:08.917148,0.04629996,0,64,0.715387,0.03331300000000004
2025-07-15 22:35:10.980150,0.014404432,0,66,0.6613180000000001,0.03326700000000005
2025-07-15 22:35:13.042420,0.006173328,0,68,0.6070880000000001,0.033138
2025-07-15 22:35:15.105300,0.024693312,0,70,0.552192,0.03282799999999997
2025-07-15 22:35:17.167646,0.019034428,0,72,0.49784799999999996,0.03364299999999998
2025-07-15 22:35:19.230024,0.023664424,0,73,0.44345900000000005,0.033187999999999995
2025-07-15 22:35:21.292926,0.035496636,0,73,0.388614,0.03290000000000004
2025-07-15 22:35:23.354850,0.020063316,0,73,0.33414900000000003,0.033389
2025-07-15 22:35:25.417497,0.038068856,0,73,0.27829400000000004,0.03317800000000004
2025-07-15 22:35:27.480464,0.00771666,0,73,0.221962,0.03345200000000004
2025-07-15 22:35:29.542759,0.078709932,0,74,0.16693899999999995,0.033187999999999995
2025-07-15 22:35:31.605595,0.111119904,0,74,0.11112900000000003,0.03276199999999996
2025-07-15 22:35:33.667930,0.049901068,0,75,0.05774900000000005,0.032972
2025-07-15 22:35:35.730519,0.034467748,0,76,0.0032929999999999904,0.03282499999999999
2025-07-15 22:35:37.792795,0.06173328,0,77,0.053099,0.032931000000000044
2025-07-15 22:35:39.854993,0.076137712,0,77,0.10859,0.03352100000000002
2025-07-15 22:35:41.918110,0.061218836,0,77,0.162575,0.03325599999999995
2025-07-15 22:35:43.980604,0.04115552,0,77,0.216278,0.033023000000000025
2025-07-15 22:35:46.042759,0.0226355359999999,0,76,0.268865,0.033618999999999954
2025-07-15 22:35:48.105299,0.011832212,0,76,0.323546,0.033725000000000005
2025-07-15 22:35:50.168011,0.004115552,0,76,0.376995,0.033472999999999975
2025-07-15 22:35:52.230384,0.022121092,0,76,0.430955,0.033645000000000036
2025-07-15 22:35:54.292980,0.045785516,0,76,0.484925,0.03342299999999998
2025-07-15 22:35:56.355887,0.0056588839999999,0,75,0.539253,0.033219
2025-07-15 22:35:58.418376,0.01800554,0,75,0.593606,0.03302400000000005
2025-07-15 22:36:00.480985,0.053502176,0,74,0.649852,0.03287799999999996
2025-07-15 22:36:02.543030,0.098258804,0,75,0.706428,0.03331899999999999
2025-07-15 22:36:04.605474,0.084368816,0,75,0.763687,0.03352999999999995
2025-07-15 22:36:06.668518,0.404352984,0,76,0.82154,0.03292700000000004
2025-07-15 22:36:08.731303,0.31123862,0,76,0.877508,0.03309300000000004
2025-07-15 22:36:10.793475,3.664899056,5,92,0.933313,0.033111
2025-07-15 22:36:12.855800,3.866561104,10,99,0.989242,0.03300000000000003
2025-07-15 22:36:14.918284,3.80431338,20,108,0.958867,0.033067999999999986
2025-07-15 22:36:16.980717,3.766758968,25,116,0.902794,0.03321099999999999
2025-07-15 22:36:19.043445,3.537316944,30,124,0.846615,0.03359699999999999
2025-07-15 22:36:21.105978,3.4210526000000003,36,117,0.791396,0.03349000000000002
2025-07-15 22:36:23.206164,3.753897868,42,113,0.698556,0.033511999999999986
2025-07-15 22:36:25.268654,3.785793396,48,112,0.6431009999999999,0.03369599999999995
2025-07-15 22:36:27.331444,3.838266684,54,110,0.5871310000000001,0.033194999999999975
2025-07-15 22:36:29.393602,3.696794584,60,115,0.534332,0.03631099999999998
2025-07-15 22:36:31.456141,3.820775588,66,118,0.48067800000000005,0.03328500000000001
2025-07-15 22:36:33.518749,3.912861064,72,121,0.42610499999999996,0.034016000000000046
2025-07-15 22:36:35.581689,4.140759756,78,129,0.37282000000000004,0.03275600000000001
2025-07-15 22:36:37.644318,3.815631148,84,132,0.31998800000000005,0.033663
2025-07-15 22:36:39.706831,3.639176856,90,138,0.265799,0.03337100000000004
2025-07-15 22:36:41.806519,4.279659636000001,96,147,0.178234,0.03321099999999999
2025-07-15 22:36:43.869416,3.8969133,102,152,0.12358800000000003,0.03340500000000002
2025-07-15 22:36:45.931919,4.019350972,107,146,0.069604,0.03296699999999997
2025-07-15 22:36:47.994189,4.0898298,113,145,0.014956999999999998,0.03344999999999998
2025-07-15 22:36:50.094255,4.43193506,119,139,0.078299,0.03335900000000003
2025-07-15 22:36:52.156697,3.89176886,125,133,0.134442,0.03336300000000003
2025-07-15 22:36:54.257139,4.122754216,131,137,0.225425,0.03295400000000004
2025-07-15 22:36:56.319317,3.945271036,137,133,0.277737,0.03320400000000001
2025-07-15 22:36:58.382155,3.62425798,142,137,0.331731,0.033580000000000054
2025-07-15 22:37:00.444427,3.3829837439999997,147,137,0.387538,0.03327100000000005
2025-07-15 22:37:02.507293,3.208072784,153,134,0.441942,0.03280700000000003
2025-07-15 22:37:04.569710,3.301187148,159,136,0.496405,0.03288599999999997
2025-07-15 22:37:06.632264,3.630945752,159,132,0.550861,0.03287200000000001
2025-07-15 22:37:08.694818,3.519311404,160,135,0.602333,0.03296699999999997
2025-07-15 22:37:10.757325,3.654610176,161,133,0.65666,0.03347100000000003
2025-07-15 22:37:12.819859,3.23585276,162,129,0.710517,0.033120999999999956
2025-07-15 22:37:14.882393,3.5316580600000003,163,130,0.76411,0.03329599999999999
2025-07-15 22:37:16.944961,3.73229122,164,134,0.817821,0.033546999999999993
2025-07-15 22:37:19.007244,3.610367992,163,136,0.871562,0.03379299999999996
2025-07-15 22:37:21.070044,3.414364828,162,147,0.926698,0.033143000000000034
2025-07-15 22:37:23.132279,3.6139691,161,146,0.980454,0.033518999999999965
2025-07-15 22:37:25.194810,3.681361264,161,149,0.972486,0.033196
2025-07-15 22:37:27.257297,3.651523512,161,149,0.918668,0.033977000000000035
2025-07-15 22:37:29.320213,3.6000791120000004,161,149,0.864441,0.033398999999999957
2025-07-15 22:37:31.382972,3.62940242,160,150,0.807893,0.03319000000000005
2025-07-15 22:37:33.445440,3.141195064,160,149,0.75194,0.032810000000000006
2025-07-15 22:37:35.507665,2.9981796320000003,159,147,0.696463,0.033420000000000005
2025-07-15 22:37:37.570103,3.1123862,159,146,0.640543,0.03351099999999996
2025-07-15 22:37:39.632959,3.567154696,158,147,0.58439,0.03329700000000002
2025-07-15 22:37:41.695581,3.1772061440000003,159,146,0.528294,0.03296699999999997
2025-07-15 22:37:43.758088,3.245627196,158,146,0.472263,0.03322400000000003
2025-07-15 22:37:45.820322,3.424653708,158,146,0.41654599999999997,0.03327000000000002
2025-07-15 22:37:47.883309,3.65769684,158,147,0.360293,0.03274200000000005
2025-07-15 22:37:49.945705,3.185437248,158,148,0.30439400000000005,0.03334599999999999
2025-07-15 22:37:52.007420,3.2718638400000004,157,149,0.24956199999999995,0.03393299999999999
2025-07-15 22:37:54.071662,2.705460996,158,143,0.19164499999999995,0.03529800000000005
2025-07-15 22:37:56.132934,1.151325672,158,137,0.13759200000000005,0.033584999999999976
2025-07-15 22:37:58.195557,0.634823896,157,136,0.082507,0.03390199999999999
